"State_name","Year","PC_no","PC_name","PC_type","Electors","ga_no","poll_no","Polling_Date","Counting_Date","Result_Date"
"PUNJAB",1989,13,"FEROZEPUR","GEN",37784,9,0,NA,NA,NA
"RAJASTHAN",1989,1,"GANGANAGAR","SC",86118,9,0,NA,NA,NA
"RAJASTHAN",1989,2,"BIKANER","GEN",392338,9,0,NA,NA,NA
"RAJASTHAN",1989,3,"CHURU","GEN",46463,9,0,NA,NA,NA
"RAJASTHAN",1989,4,"JHUNJHUNU","GEN",25512,9,0,NA,NA,NA
"RAJASTHAN",1989,5,"SIKAR","GEN",32841,9,0,NA,NA,NA
"RAJASTHAN",1989,6,"JAIPUR","GEN",231644,9,0,NA,NA,NA
"RAJASTHAN",1989,7,"DAUSA","GEN",30283,9,0,NA,NA,NA
"RAJASTHAN",1989,8,"ALWAR","GEN",951686,9,0,NA,NA,NA
"RAJASTHAN",1989,9,"BHARATPUR","GEN",902689,9,0,NA,NA,NA
"RAJASTHAN",1989,10,"BAYANA","SC",942994,9,0,NA,NA,NA
"RAJASTHAN",1989,11,"SAWAI MADHOPUR","ST",39727,9,0,NA,NA,NA
"RAJASTHAN",1989,12,"AJMER","GEN",931802,9,0,NA,NA,NA
"RAJASTHAN",1989,13,"TONK","SC",989194,9,0,NA,NA,NA
"RAJASTHAN",1989,14,"KOTA","GEN",942409,9,0,NA,NA,NA
"RAJASTHAN",1989,15,"JHALAWAR","GEN",890749,9,0,NA,NA,NA
"RAJASTHAN",1989,16,"BANSWARA","ST",937898,9,0,NA,NA,NA
"RAJASTHAN",1989,17,"SALUMBER","ST",911457,9,0,NA,NA,NA
"RAJASTHAN",1989,18,"UDAIPUR","GEN",29393,9,0,NA,NA,NA
"RAJASTHAN",1989,19,"CHITTORGARH","GEN",27352,9,0,NA,NA,NA
"RAJASTHAN",1989,20,"BHILWARA","GEN",973497,9,0,NA,NA,NA
"RAJASTHAN",1989,21,"PALI","GEN",956388,9,0,NA,NA,NA
"RAJASTHAN",1989,22,"JALORE","SC",76975,9,0,NA,NA,NA
"RAJASTHAN",1989,23,"BARMER","GEN",7371,9,0,NA,NA,NA
"RAJASTHAN",1989,24,"JODHPUR","GEN",87557,9,0,NA,NA,NA
"RAJASTHAN",1989,25,"NAGAUR","GEN",70178,9,0,NA,NA,NA
"SIKKIM",1989,1,"SIKKIM","GEN",92619,9,0,NA,NA,NA
"TAMIL_NADU",1989,1,"MADRAS NORTH","GEN",345150,9,0,NA,NA,NA
"TAMIL_NADU",1989,2,"MADRAS CENTRAL","GEN",26829,9,0,NA,NA,NA
"TAMIL_NADU",1989,3,"MADRAS SOUTH","GEN",397773,9,0,NA,NA,NA
"TAMIL_NADU",1989,4,"SRIPERUMBUDUR","SC",37657,9,0,NA,NA,NA
"TAMIL_NADU",1989,5,"CHENGALPATTU","GEN",957415,9,0,NA,NA,NA
"TAMIL_NADU",1989,6,"ARAKKONAM","GEN",975104,9,0,NA,NA,NA
"TAMIL_NADU",1989,7,"VELLORE","GEN",11139,9,0,NA,NA,NA
"TAMIL_NADU",1989,8,"TIRUPPATTUR","GEN",992148,9,0,NA,NA,NA
"TAMIL_NADU",1989,9,"VANDAVASI","GEN",978457,9,0,NA,NA,NA
"TAMIL_NADU",1989,10,"TINDIVANAM","GEN",958799,9,0,NA,NA,NA
"TAMIL_NADU",1989,11,"CUDDALORE","GEN",959014,9,0,NA,NA,NA
"TAMIL_NADU",1989,12,"CHIDAMBARAM","SC",938462,9,0,NA,NA,NA
"TAMIL_NADU",1989,13,"DHARMAPURI","GEN",8221,9,0,NA,NA,NA
"TAMIL_NADU",1989,14,"KRISHNAGIRI","GEN",958580,9,0,NA,NA,NA
"TAMIL_NADU",1989,15,"RASIPURAM","SC",9869,9,0,NA,NA,NA
"TAMIL_NADU",1989,16,"SALEM","GEN",32058,9,0,NA,NA,NA
"TAMIL_NADU",1989,17,"TIRUCHENGODE","GEN",269558,9,0,NA,NA,NA
"TAMIL_NADU",1989,18,"NILGIRIS","GEN",5096,9,0,NA,NA,NA
"TAMIL_NADU",1989,19,"GOBICHETTIPALAYAM","GEN",912953,9,0,NA,NA,NA
"TAMIL_NADU",1989,20,"COIMBATORE","GEN",73906,9,0,NA,NA,NA
"TAMIL_NADU",1989,21,"POLLACHI","SC",966256,9,0,NA,NA,NA
"TAMIL_NADU",1989,22,"PALANI","GEN",33981,9,0,NA,NA,NA
"TAMIL_NADU",1989,23,"DINDIGUL","GEN",32870,9,0,NA,NA,NA
"TAMIL_NADU",1989,24,"MADURAI","GEN",37434,9,0,NA,NA,NA
"TAMIL_NADU",1989,25,"PERIYAKULAM","GEN",15762,9,0,NA,NA,NA
"TAMIL_NADU",1989,26,"KARUR","GEN",50778,9,0,NA,NA,NA
"TAMIL_NADU",1989,27,"TIRUCHIRAPPALLI","GEN",53144,9,0,NA,NA,NA
"TAMIL_NADU",1989,28,"PERAMBALUR","SC",941568,9,0,NA,NA,NA
"TAMIL_NADU",1989,29,"MAYILADUTURAI","GEN",910538,9,0,NA,NA,NA
"TAMIL_NADU",1989,30,"NAGAPATTINAM","SC",931916,9,0,NA,NA,NA
"TAMIL_NADU",1989,31,"THANJAVUR","GEN",920496,9,0,NA,NA,NA
"TAMIL_NADU",1989,32,"PUDUKKOTTAI","GEN",54282,9,0,NA,NA,NA
"TAMIL_NADU",1989,33,"SIVAGANGA","GEN",2667,9,0,NA,NA,NA
"TAMIL_NADU",1989,34,"RAMANATHAPURAM","GEN",35028,9,0,NA,NA,NA
"TAMIL_NADU",1989,35,"SIVAKASI","GEN",83748,9,0,NA,NA,NA
"TAMIL_NADU",1989,36,"TIRUNELVELI","GEN",970473,9,0,NA,NA,NA
"TAMIL_NADU",1989,37,"TENKASI","SC",933214,9,0,NA,NA,NA
"TAMIL_NADU",1989,38,"TIRUCHENDUR","GEN",951922,9,0,NA,NA,NA
"TAMIL_NADU",1989,39,"NAGERCOIL","GEN",952947,9,0,NA,NA,NA
"TRIPURA",1989,1,"TRIPURA WEST","GEN",802640,9,0,NA,NA,NA
"TRIPURA",1989,2,"TRIPURA EAST","ST",733910,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,1,"TEHRI GARHWAL","GEN",871646,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,2,"GARHWAL","GEN",849189,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,3,"ALMORA","GEN",850800,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,4,"NAINITAL","GEN",958516,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,5,"BIJNOR","SC",926223,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,6,"AMROHA","GEN",924732,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,7,"MORADABAD","GEN",949266,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,8,"RAMPUR","GEN",972113,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,9,"SAMBHAL","GEN",858154,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,10,"BUDAUN","GEN",875527,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,11,"AONLA","GEN",814530,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,12,"BAREILLY","GEN",851467,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,13,"PILIBHIT","GEN",910250,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,14,"SHAHJAHANPUR","GEN",931529,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,15,"KHERI","GEN",944231,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,16,"SHAHABAD","GEN",886183,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,17,"SITAPUR","GEN",880520,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,18,"MISRIKH","SC",882435,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,19,"HARDOI","SC",893767,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,20,"LUCKNOW","GEN",31139,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,21,"MOHANLALGANJ","SC",888330,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,22,"UNNAO","GEN",933295,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,23,"RAE BARELI","GEN",958439,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,24,"PRATAPGARH","GEN",937315,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,25,"AMETHI","GEN",910177,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,26,"SULTANPUR","GEN",940963,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,27,"AKBARPUR","SC",956387,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,28,"FAIZABAD","GEN",920193,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,29,"BARA BANKI","SC",868388,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,30,"KAISERGANJ","GEN",866061,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,31,"BAHRAICH","GEN",915618,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,32,"BALRAMPUR","GEN",942209,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,33,"GONDA","GEN",941053,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,34,"BASTI","SC",949910,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,35,"DOMARIAGANJ","GEN",956276,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,36,"KHALILABAD","GEN",975835,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,37,"BANSGAON","SC",950199,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,38,"GORAKHPUR","GEN",872461,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,39,"MAHARAJGANJ","GEN",895669,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,40,"PADRAUNA","GEN",932266,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,41,"DEORIA","GEN",989706,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,42,"SALEMPUR","GEN",990007,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,43,"BALLIA","GEN",988096,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,44,"GHOSI","GEN",997052,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,45,"AZAMGARH","GEN",962986,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,46,"LALGANJ","SC",30631,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,47,"MACHHLISHAHR","GEN",966628,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,48,"JAUNPUR","GEN",985506,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,49,"SAIDPUR","SC",29062,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,50,"GHAZIPUR","GEN",14670,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,51,"CHANDAULI","GEN",35265,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,52,"VARANASI","GEN",41360,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,53,"ROBERTSGANJ","SC",38263,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,54,"MIRZAPUR","GEN",31084,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,55,"PHULPUR","GEN",951231,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,56,"ALLAHABAD","GEN",961318,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,57,"CHAIL","SC",932234,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,58,"FATEHPUR","GEN",918378,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,59,"BANDA","GEN",868718,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,60,"HAMIRPUR","GEN",836789,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,61,"JHANSI","GEN",45429,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,62,"JALAUN","SC",929045,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,63,"GHATAMPUR","SC",908277,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,64,"BILHAUR","GEN",968528,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,65,"KANPUR","GEN",47192,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,66,"ETAWAH","GEN",943657,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,67,"KANNAUJ","GEN",942420,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,68,"FARRUKHABAD","GEN",954177,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,69,"MAINPURI","GEN",850967,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,70,"JALESAR","GEN",870530,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,71,"ETAH","GEN",839232,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,72,"FIROZABAD","SC",918575,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,73,"AGRA","GEN",887625,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,74,"MATHURA","GEN",935440,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,75,"HATHRAS","SC",896362,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,76,"ALIGARH","GEN",928632,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,77,"KHURJA","SC",961812,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,78,"BULANDSHAHR","GEN",926063,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,79,"HAPUR","GEN",77433,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,80,"MEERUT","GEN",970079,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,81,"BAGHPAT","GEN",922288,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,82,"MUZAFFARNAGAR","GEN",920249,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,83,"KAIRANA","GEN",880593,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,84,"SAHARANPUR","GEN",957146,9,0,NA,NA,NA
"UTTAR_PRADESH",1989,85,"HARDWAR","SC",891098,9,0,NA,NA,NA
"WEST_BENGAL",1989,1,"COOCH BEHAR","SC",965700,9,0,NA,NA,NA
"WEST_BENGAL",1989,2,"ALIPURDUARS","ST",906362,9,0,NA,NA,NA
"WEST_BENGAL",1989,3,"JALPAIGURI","GEN",935447,9,0,NA,NA,NA
"WEST_BENGAL",1989,4,"DARJEELING","GEN",61634,9,0,NA,NA,NA
"WEST_BENGAL",1989,5,"RAIGANJ","GEN",994246,9,0,NA,NA,NA
"WEST_BENGAL",1989,6,"BALURGHAT","SC",948682,9,0,NA,NA,NA
"WEST_BENGAL",1989,7,"MALDA","GEN",900406,9,0,NA,NA,NA
"WEST_BENGAL",1989,8,"JANGIPUR","GEN",932369,9,0,NA,NA,NA
"WEST_BENGAL",1989,9,"MURSHIDABAD","GEN",986433,9,0,NA,NA,NA
"WEST_BENGAL",1989,10,"BERHAMPORE","GEN",45559,9,0,NA,NA,NA
"WEST_BENGAL",1989,11,"KRISHNAGAR","GEN",921468,9,0,NA,NA,NA
"WEST_BENGAL",1989,12,"NABADWIP","SC",74607,9,0,NA,NA,NA
"WEST_BENGAL",1989,13,"BARASAT","GEN",49554,9,0,NA,NA,NA
"WEST_BENGAL",1989,14,"BASIRHAT","GEN",892829,9,0,NA,NA,NA
"WEST_BENGAL",1989,15,"JOYNAGAR","SC",932168,9,0,NA,NA,NA
"WEST_BENGAL",1989,16,"MATHURAPUR","SC",875184,9,0,NA,NA,NA
"WEST_BENGAL",1989,17,"DIAMOND HARBOUR","GEN",940260,9,0,NA,NA,NA
"WEST_BENGAL",1989,18,"JADAVPUR","GEN",32041,9,0,NA,NA,NA
"WEST_BENGAL",1989,19,"BARRACKPORE","GEN",919052,9,0,NA,NA,NA
"WEST_BENGAL",1989,20,"DUM DUM","GEN",297758,9,0,NA,NA,NA
"WEST_BENGAL",1989,21,"CALCUTTA NORTH WEST","GEN",694467,9,0,NA,NA,NA
"WEST_BENGAL",1989,22,"CALCUTTA NORTH EAST","GEN",830794,9,0,NA,NA,NA
"WEST_BENGAL",1989,23,"CALCUTTA SOUTH","GEN",13580,9,0,NA,NA,NA
"WEST_BENGAL",1989,24,"HOWRAH","GEN",27539,9,0,NA,NA,NA
"WEST_BENGAL",1989,25,"ULUBERIA","GEN",948820,9,0,NA,NA,NA
"WEST_BENGAL",1989,26,"SERAMPORE","GEN",66526,9,0,NA,NA,NA
"WEST_BENGAL",1989,27,"HOOGHLY","GEN",961954,9,0,NA,NA,NA
"WEST_BENGAL",1989,28,"ARAMBAGH","GEN",945549,9,0,NA,NA,NA
"WEST_BENGAL",1989,29,"PANSKURA","GEN",862664,9,0,NA,NA,NA
"WEST_BENGAL",1989,30,"TAMLUK","GEN",930444,9,0,NA,NA,NA
"WEST_BENGAL",1989,31,"CONTAI","GEN",858997,9,0,NA,NA,NA
"WEST_BENGAL",1989,32,"MIDNAPORE","GEN",944374,9,0,NA,NA,NA
"WEST_BENGAL",1989,33,"JHARGRAM","ST",877223,9,0,NA,NA,NA
"WEST_BENGAL",1989,34,"PURULIA","GEN",892696,9,0,NA,NA,NA
"WEST_BENGAL",1989,35,"BANKURA","GEN",915339,9,0,NA,NA,NA
"WEST_BENGAL",1989,36,"VISHNUPUR","SC",907049,9,0,NA,NA,NA
"WEST_BENGAL",1989,37,"DURGAPUR","SC",20338,9,0,NA,NA,NA
"WEST_BENGAL",1989,38,"ASANSOL","GEN",4458,9,0,NA,NA,NA
"WEST_BENGAL",1989,39,"BURDWAN","GEN",24881,9,0,NA,NA,NA
"WEST_BENGAL",1989,40,"KATWA","GEN",969983,9,0,NA,NA,NA
"WEST_BENGAL",1989,41,"BOLPUR","GEN",897907,9,0,NA,NA,NA
"WEST_BENGAL",1989,42,"BIRBHUM","SC",907420,9,0,NA,NA,NA
"ANDAMAN_&_NICOBAR_ISLANDS",1991,1,"ANDAMAN & NICOBAR ISLANDS","GEN",69120,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,1,"SRIKAKULAM","GEN",860855,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,2,"PARVATHIPURAM","ST",810069,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,3,"BOBBILI","GEN",863311,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,4,"VISAKHAPATNAM","GEN",81726,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,5,"BHADRACHALAM","ST",945933,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,6,"ANAKAPALLI","GEN",894732,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,7,"KAKINADA","GEN",981754,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,8,"RAJAHMUNDRY","GEN",973272,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,9,"AMALAPURAM","SC",836319,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,10,"NARASAPUR","GEN",933575,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,11,"ELURU","GEN",987245,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,12,"MACHILIPATNAM","GEN",908947,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,13,"VIJAYAWADA","GEN",4724,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,14,"TENALI","GEN",888033,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,15,"GUNTUR","GEN",4537,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,16,"BAPATLA","GEN",999363,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,17,"NARASARAOPET","GEN",42641,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,18,"ONGOLE","GEN",8514,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,19,"NELLORE","SC",67398,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,20,"TIRUPATHI","SC",81046,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,21,"CHITTOOR","GEN",3113,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,22,"RAJAMPET","GEN",947340,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,23,"CUDDAPAH","GEN",38514,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,24,"HINDUPUR","GEN",985759,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,25,"ANANTAPUR","GEN",16053,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,26,"KURNOOL","GEN",973112,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,27,"NANDYAL","GEN",4574,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,28,"NAGARKURNOOL","SC",1633,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,29,"MAHABUBNAGAR","GEN",39726,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,30,"HYDERABAD","GEN",296145,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,31,"SECUNDERABAD","GEN",83787,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,32,"SIDDIPET","SC",55205,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,33,"MEDAK","GEN",58689,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,34,"NIZAMABAD","GEN",964124,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,35,"ADILABAD","GEN",890080,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,36,"PEDDAPALLI","SC",97835,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,37,"KARIMNAGAR","GEN",77437,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,38,"HANAMKONDA","GEN",959416,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,39,"WARANGAL","GEN",946137,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,40,"KHAMMAM","GEN",43897,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,41,"NALGONDA","GEN",55859,10,0,NA,NA,NA
"ANDHRA_PRADESH",1991,42,"MIRYALGUDA","GEN",95544,10,0,NA,NA,NA
"ARUNACHAL_PRADESH",1991,1,"ARUNACHAL WEST","GEN",306485,10,0,NA,NA,NA
"ARUNACHAL_PRADESH",1991,2,"ARUNACHAL EAST","GEN",212830,10,0,NA,NA,NA
"ASSAM",1991,1,"KARIMGANJ","SC",801657,10,0,NA,NA,NA
"ASSAM",1991,2,"SILCHAR","GEN",732998,10,0,NA,NA,NA
"ASSAM",1991,3,"AUTONOMOUS DISTRICT","ST",439888,10,0,NA,NA,NA
"ASSAM",1991,4,"DHUBRI","GEN",883429,10,0,NA,NA,NA
"ASSAM",1991,5,"KOKRAJHAR","ST",987369,10,0,NA,NA,NA
"ASSAM",1991,6,"BARPETA","GEN",869418,10,0,NA,NA,NA
"ASSAM",1991,7,"GAUHATI","GEN",67490,10,0,NA,NA,NA
"ASSAM",1991,8,"MANGALDOI","GEN",956170,10,0,NA,NA,NA
"ASSAM",1991,9,"TEZPUR","GEN",805795,10,0,NA,NA,NA
"ASSAM",1991,10,"NOWGONG","GEN",878733,10,0,NA,NA,NA
"ASSAM",1991,11,"KALIABOR","GEN",908505,10,0,NA,NA,NA
"ASSAM",1991,12,"JORHAT","GEN",853871,10,0,NA,NA,NA
"ASSAM",1991,13,"DIBRUGARH","GEN",801311,10,0,NA,NA,NA
"ASSAM",1991,14,"LAKHIMPUR","GEN",887318,10,0,NA,NA,NA
"BIHAR",1991,1,"BAGAHA","SC",874889,10,0,NA,NA,NA
"BIHAR",1991,2,"BETTIAH","GEN",920104,10,0,NA,NA,NA
"BIHAR",1991,3,"MOTIHARI","GEN",939457,10,0,NA,NA,NA
"BIHAR",1991,4,"GOPALGANJ","GEN",948650,10,0,NA,NA,NA
"BIHAR",1991,5,"SIWAN","GEN",976411,10,0,NA,NA,NA
"BIHAR",1991,6,"MAHARAJGANJ","GEN",32512,10,0,NA,NA,NA
"BIHAR",1991,7,"CHAPRA","GEN",994872,10,0,NA,NA,NA
"BIHAR",1991,8,"HAJIPUR","SC",980132,10,0,NA,NA,NA
"BIHAR",1991,9,"VAISHALI","GEN",966531,10,0,NA,NA,NA
"BIHAR",1991,10,"MUZAFFARPUR","GEN",988777,10,0,NA,NA,NA
"BIHAR",1991,11,"SITAMARHI","GEN",16278,10,0,NA,NA,NA
"BIHAR",1991,12,"SHEOHAR","GEN",965641,10,0,NA,NA,NA
"BIHAR",1991,13,"MADHUBANI","GEN",987053,10,0,NA,NA,NA
"BIHAR",1991,14,"JHANJHARPUR","GEN",959716,10,0,NA,NA,NA
"BIHAR",1991,15,"DARBHANGA","GEN",926642,10,0,NA,NA,NA
"BIHAR",1991,16,"ROSERA","SC",966971,10,0,NA,NA,NA
"BIHAR",1991,17,"SAMASTIPUR","GEN",82788,10,0,NA,NA,NA
"BIHAR",1991,18,"BARH","GEN",35217,10,0,NA,NA,NA
"BIHAR",1991,19,"BALIA","GEN",926690,10,0,NA,NA,NA
"BIHAR",1991,20,"SAHARSA","GEN",62094,10,0,NA,NA,NA
"BIHAR",1991,21,"MADHEPURA","GEN",993738,10,0,NA,NA,NA
"BIHAR",1991,22,"ARARIA","SC",920630,10,0,NA,NA,NA
"BIHAR",1991,23,"KISHANGANJ","GEN",963577,10,0,NA,NA,NA
"BIHAR",1991,25,"KATIHAR","GEN",865167,10,0,NA,NA,NA
"BIHAR",1991,26,"RAJMAHAL","ST",834508,10,0,NA,NA,NA
"BIHAR",1991,27,"DUMKA","ST",871904,10,0,NA,NA,NA
"BIHAR",1991,28,"GODDA","GEN",961709,10,0,NA,NA,NA
"BIHAR",1991,29,"BANKA","GEN",962029,10,0,NA,NA,NA
"BIHAR",1991,30,"BHAGALPUR","GEN",55616,10,0,NA,NA,NA
"BIHAR",1991,31,"KHAGARIA","GEN",956666,10,0,NA,NA,NA
"BIHAR",1991,32,"MONGHYR","GEN",25444,10,0,NA,NA,NA
"BIHAR",1991,33,"BEGUSARAI","GEN",7437,10,0,NA,NA,NA
"BIHAR",1991,34,"NALANDA","GEN",1230,10,0,NA,NA,NA
"BIHAR",1991,36,"ARRAH","GEN",70495,10,0,NA,NA,NA
"BIHAR",1991,37,"BUXAR","GEN",12148,10,0,NA,NA,NA
"BIHAR",1991,38,"SASARAM","SC",976765,10,0,NA,NA,NA
"BIHAR",1991,39,"BIKRAMGANJ","GEN",992054,10,0,NA,NA,NA
"BIHAR",1991,40,"AURANGABAD","GEN",978604,10,0,NA,NA,NA
"BIHAR",1991,41,"JAHANABAD","GEN",67874,10,0,NA,NA,NA
"BIHAR",1991,42,"NAWADA","SC",56759,10,0,NA,NA,NA
"BIHAR",1991,43,"GAYA","SC",969299,10,0,NA,NA,NA
"BIHAR",1991,44,"CHATRA","GEN",885639,10,0,NA,NA,NA
"BIHAR",1991,45,"KODARMA","GEN",967408,10,0,NA,NA,NA
"BIHAR",1991,46,"GIRIDIH","GEN",955994,10,0,NA,NA,NA
"BIHAR",1991,47,"DHANBAD","GEN",69411,10,0,NA,NA,NA
"BIHAR",1991,48,"HAZARIBAGH","GEN",19773,10,0,NA,NA,NA
"BIHAR",1991,49,"RANCHI","GEN",934651,10,0,NA,NA,NA
"BIHAR",1991,50,"JAMSHEDPUR","GEN",963786,10,0,NA,NA,NA
"BIHAR",1991,51,"SINGHBHUM","ST",760927,10,0,NA,NA,NA
"BIHAR",1991,52,"KHUNTI","ST",756843,10,0,NA,NA,NA
"BIHAR",1991,53,"LOHARDAGA","ST",828306,10,0,NA,NA,NA
"BIHAR",1991,54,"PALAMAU","SC",915831,10,0,NA,NA,NA
"CHANDIGARH",1991,1,"CHANDIGARH","GEN",372792,10,0,NA,NA,NA
"DADRA_NAGAR_&_HAVELI",1991,1,"DADRA & NAGAR HAVELI","ST",75009,10,0,NA,NA,NA
"DAMAN_&_DIU",1991,1,"DAMAN AND DIU","GEN",57892,10,0,NA,NA,NA
